,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility,uri
3002,../../iSamplesSchemaBasic0.2.json,metadata/28722/k29p31k4d,Bone G1317-412,ark:/28722/k29p31k4d,early bce/ce: -17850.0 | late bce/ce: -17050.0 | updated: 2020-03-28T05:52:47Z | Has anatomical identification: tibiotarsus,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Aves'],"['Turkey', 'Karain B Cave', 'PI.1', 'Square G13']",,,[],Not Provided,Zooarchaeology of Karain Cave B,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Not Provided,"['creator: Levent Atici', 'collector: Levent Atici']",2013-02-25T00:00:00Z,,,,37.077589,30.5708,"['Turkey', 'Karain B Cave', 'PI.1', 'Square G13']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/B5529024-99AE-4B14-1499-4B97A2D3FC9D
3003,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2r49qk2h,DT02-0062-1,http://n2t.net/ark:/28722/k2r49qk2h,early bce/ce: -6500.0 | late bce/ce: -5500.0 | updated: 2017-02-11T14:16:31Z,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['Turkey', 'Domuztepe', 'I', 'Lot 3281', 'DT02-0062']",,,[],Not Provided,Domuztepe Excavations,http://opencontext.org/projects/3,Not Provided,"['creator: Stuart Campbell', 'creator: Elizabeth Carter']",2006-02-28T00:00:00Z,,,,37.322559,37.034902,"['Turkey', 'Domuztepe', 'I', 'Lot 3281', 'DT02-0062']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/18801_DT_Spatial
3004,../../iSamplesSchemaBasic0.2.json,metadata/28722/k25m67x4k,Bone 3703,ark:/28722/k25m67x4k,early bce/ce: -1100.0 | late bce/ce: -650.0 | updated: 2020-03-28T01:36:33Z | Has anatomical identification: tibia,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Israel', 'Hazor', 'Area A2', 'Locus 3863', 'Basket 26840']",,,[],Not Provided,Hazor: Zooarchaeology,http://opencontext.org/projects/HazorZooPRJ0000000010,Not Provided,['creator: Justin Lev-Tov'],2006-05-12T00:00:00Z,,,,32.9792,35.5433,"['Israel', 'Hazor', 'Area A2', 'Locus 3863', 'Basket 26840']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/HazorZooSPA0000011397
3005,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2bk1gv2x,DT 0695-1,http://n2t.net/ark:/28722/k2bk1gv2x,early bce/ce: -6500.0 | late bce/ce: -5500.0 | updated: 2017-02-09T18:09:03Z,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['Turkey', 'Domuztepe', 'II', 'Lot 824', 'DT 0695']",,,[],Not Provided,Domuztepe Excavations,http://opencontext.org/projects/3,Not Provided,"['creator: Stuart Campbell', 'creator: Elizabeth Carter']",2006-02-28T00:00:00Z,,,,37.322559,37.034902,"['Turkey', 'Domuztepe', 'II', 'Lot 824', 'DT 0695']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/12907_DT_Spatial
3006,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2nv9g03s,Sherd D-6-137-2-1,http://n2t.net/ark:/28722/k2nv9g03s,early bce/ce: -4700.0 | late bce/ce: -4200.0 | updated: 2017-02-13T10:01:07Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Turkey', 'Kenan Tepe', 'Area D', 'Trench 6', 'Locus 137', 'Finds Bag 2']",,,[],Not Provided,Kenan Tepe,http://opencontext.org/projects/3DE4CD9C-259E-4C14-9B03-8B10454BA66E,Not Provided,"['creator: Bradley Parker', 'creator: Peter Cobb', 'collector: Bradley J. Parker']",2012-03-28T00:00:00Z,,,,37.830535,40.813647,"['Turkey', 'Kenan Tepe', 'Area D', 'Trench 6', 'Locus 137', 'Finds Bag 2']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/96ECA3BB-810A-4C15-01BE-D252C3A3B242
3007,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2wq01m0d,Arch. Frag. 17105,http://n2t.net/ark:/28722/k2wq01m0d,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-09T16:55:19Z,['Site of past human activities'],['Anthropogenic material'],['Anthropogenic aggregation'],[],"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Trench 127', 'Locus 21']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,"['creator: Martha Sharp Joukowsky', 'collector: Martha Sharp Joukowsky']",2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Trench 127', 'Locus 21']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/C7933D19-3C6B-46E1-FA42-3EB4E28FB5E3
3008,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2b56z244,83.0717,ark:/28722/k2b56z244,early bce/ce: -2850.0 | late bce/ce: -2550.0 | updated: 2021-06-26T11:50:32Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Numayra', 'Unit SE 2-1 (unit Rm 17)', 'Locus 11']",,,[],Not Provided,Early Bronze Age Numayra,http://opencontext.org/projects/685a86a5-ed68-4f92-8c50-d2dfb8f20995,Not Provided,"['creator: Meredith S. Chesson', 'creator: R. Thomas Schaub', 'creator:  Walter E. Rast']",2019-10-05T00:00:00Z,,,,31.13142,35.52837,"['Jordan', 'Numayra', 'Unit SE 2-1 (unit Rm 17)', 'Locus 11']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/fd438908-ecbb-4503-9230-72d365845040
3009,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2959ch57,16970.F19,ark:/28722/k2959ch57,early bce/ce: -5900.0 | late bce/ce: -5800.0 | updated: 2020-03-28T11:56:45Z | Has anatomical identification: scapula,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Çatalhöyük', 'Mound West', 'Trench 5', 'Unit 16970']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: David Orton']",2013-08-16T00:00:00Z,,,,37.666389,32.8225,"['Turkey', 'Çatalhöyük', 'Mound West', 'Trench 5', 'Unit 16970']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/F13261B0-1581-47F1-0DE6-3B3836FAB7CF
3010,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2n58tn92,3986-Bonelit,ark:/28722/k2n58tn92,early bce/ce: -5500.0 | late bce/ce: -4500.0 | updated: 2021-06-23T06:21:22Z | Has anatomical identification: talus,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Bos taurus'],"['Poland', 'Łojewo']",,,[],Not Provided,Biometrical Database of European Aurochs and Domestic Cattle,http://opencontext.org/projects/1816A043-92E2-471D-A23D-AAC58695D0D3,Not Provided,"['creator: Elizabeth Wright', 'collector: Elizabeth Wright', 'collector: Sarah Viner-Daniels', 'collector: Umberto Albarella', 'collector: Martin Street', 'collector: Daniel Makowiecki', 'collector: Karlheinz Steppan', 'collector: Jean-Phillipe Brugal']",2016-04-03T00:00:00Z,,,,54.54499,17.3469,"['Poland', 'Łojewo']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/23e845da-1edd-4554-8eae-6baedaf4c007
3011,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2f769m7h,4121.F890,ark:/28722/k2f769m7h,early bce/ce: -7000.0 | late bce/ce: -6500.0 | updated: 2020-03-28T08:27:09Z | Has anatomical identification: tooth of lower jaw,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sus scrofa'],"['Turkey', 'Çatalhöyük', 'Mound East', 'Area South', 'Unit 4121']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: Stephanie Meese', 'collector: Louise Martin', 'collector: Çatalhöyük Zooarchaeology', 'collector: Lisa Yeomans', 'collector: Katheryn Twiss', 'collector: Sheelagh Frame']",2013-02-13T00:00:00Z,,,,37.668196,32.827191,"['Turkey', 'Çatalhöyük', 'Mound East', 'Area South', 'Unit 4121']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/D630F038-F17F-4FCC-A3AD-B71CF5A529DE
3012,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2tf05m2n,Reg. 42776,ark:/28722/k2tf05m2n,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-25T21:36:19Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'B.D7:r14']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T02:14:13Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'B.D7:r14']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/8803b6d9-a076-45cb-8b20-3148d25ae5d8
3013,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2xw4t88v,Bone PI1-02689,ark:/28722/k2xw4t88v,early bce/ce: -750.0 | late bce/ce: 100.0 | updated: 2021-06-27T01:21:16Z | Has anatomical identification: tibia,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sylvilagus'],"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 11']",,,[],Not Provided,Northern Highland Archaeofaunas of Ecuador,http://opencontext.org/projects/59157336-e1df-4d14-9cc9-f046bc429230,Not Provided,['creator: Peter W Stahl'],2020-06-27T00:52:58Z,,,,0.14322,-78.055418,"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 11']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/e44a0f62-a842-437d-ba58-ce3d1c004a77
3014,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2x06dw6s,Obj 4004321943,ark:/28722/k2x06dw6s,early bce/ce: -31.0 | late bce/ce: 700.0 | updated: 2021-07-02T22:44:50Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Greece', 'Corinthia', 'EKAS Region', 'Rachi Boska', 'DU 4004']",,,[],Not Provided,The Eastern Korinthia Archaeological Survey,http://opencontext.org/projects/bc71c724-eb1e-47d6-9d45-b586ddafdcfe,Not Provided,"['creator: David K. Pettegrew', 'creator: Timothy E Gregory', 'creator: Daniel J Pullen', 'creator: Richard Rothaus', 'creator: Thomas F Tartaron']",2021-06-04T07:44:41Z,,,,37.892013,22.948051,"['Greece', 'Corinthia', 'EKAS Region', 'Rachi Boska', 'DU 4004']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/6501b9bc-2820-4eef-9a5d-3e6a91d5eb0f
3015,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2dv1fn64,Bone 1336,ark:/28722/k2dv1fn64,early bce/ce: -6500.0 | late bce/ce: -6000.0 | updated: 2020-03-28T14:57:02Z | Has anatomical identification: radius bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Ulucak', 'Level Vc']",,,[],Not Provided,Zooarchaeology of Neolithic Ulucak,http://opencontext.org/projects/99BDB878-6411-44F8-2D7B-A99384A6CA21,Not Provided,"['creator: Canan Çakırlar', 'collector: Canan Çakırlar']",2013-08-11T00:00:00Z,,,,38.46,27.35,"['Turkey', 'Ulucak', 'Level Vc']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/728775AD-76F1-4116-2114-F0CB1218B0CD
3016,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2ks6m16w,Bone 9532,ark:/28722/k2ks6m16w,early bce/ce: -6000.0 | late bce/ce: -5800.0 | updated: 2020-03-28T13:39:10Z | Has anatomical identification: maxilla,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 135']",,,[],Not Provided,Ilıpınar Zooarchaeology,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Not Provided,"['creator: Hijlke Buitenhuis', 'collector: Hijlke Buitenhuis']",2013-08-12T00:00:00Z,,,,40.468303,29.309099,"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 135']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/9FCC78CD-AA80-4D2B-2642-87E94CAADC95
3017,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k20k2fv8p,SP108048 (15),http://n2t.net/ark:/28722/k20k2fv8p,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-10T22:09:31Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Special Project 108', 'Locus 5', 'Seq. SP108048']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Special Project 108', 'Locus 5', 'Seq. SP108048']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/78624E9C-161F-402E-97BF-807199B7E354
3018,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2mc8wv1g,Bone G1218-654,ark:/28722/k2mc8wv1g,early bce/ce: -17850.0 | late bce/ce: -17050.0 | updated: 2020-03-28T05:51:14Z | Has anatomical identification: bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Karain B Cave', 'PI.2', 'Square G12']",,,[],Not Provided,Zooarchaeology of Karain Cave B,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Not Provided,"['creator: Levent Atici', 'collector: Levent Atici']",2013-02-25T00:00:00Z,,,,37.077589,30.5708,"['Turkey', 'Karain B Cave', 'PI.2', 'Square G12']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/E49E0DA0-AD22-4843-AC4B-F33CD34856DA
3019,../../iSamplesSchemaBasic0.2.json,metadata/28722/k24f1tk65,DT 0819,ark:/28722/k24f1tk65,early bce/ce: -6500.0 | late bce/ce: -5500.0 | updated: 2021-06-24T22:53:32Z | Has anatomical identification: thoracic vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Domuztepe', 'II', 'Lot 869']",,,[],Not Provided,Domuztepe Excavations,http://opencontext.org/projects/3,Not Provided,"['creator: Stuart Campbell', 'creator: Elizabeth Carter', 'collector: Sarah Whitcher Kansa']",2006-02-28T00:00:00Z,,,,37.322559,37.034902,"['Turkey', 'Domuztepe', 'II', 'Lot 869']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/7822_DT_Spatial
3020,../../iSamplesSchemaBasic0.2.json,metadata/28722/k23x8jn4z,Fish F14438,ark:/28722/k23x8jn4z,early bce/ce: 950.0 | late bce/ce: 1400.0 | updated: 2021-06-23T06:23:26Z | Has anatomical identification: vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A1', 'Unit 10']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:27:57Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A1', 'Unit 10']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/560e2aca-97e2-4758-ba79-d2edaf91fb62
3021,../../iSamplesSchemaBasic0.2.json,metadata/28722/k27s7mw1z,1145.F13,ark:/28722/k27s7mw1z,early bce/ce: -6500.0 | late bce/ce: -6200.0 | updated: 2020-03-28T07:12:15Z | Has anatomical identification: bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Çatalhöyük', 'Mound East', 'Area North', 'Unit 1145']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: Nerissa Russell']",2013-02-13T00:00:00Z,,,,37.668196,32.827191,"['Turkey', 'Çatalhöyük', 'Mound East', 'Area North', 'Unit 1145']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/A2952F42-173B-4191-A652-DE4C3E0707A1
3022,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2cn7gc5c,Reg. 39336,ark:/28722/k2cn7gc5c,early bce/ce: -800.0 | late bce/ce: 1000.0 | updated: 2021-06-25T22:36:20Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Cyprus', 'Polis Chrysochous', 'E.F2:h11']",,,[],Not Provided,Excavations at Polis,http://opencontext.org/projects/766d9fd5-2175-41e3-b7c9-7eba6777f1f0,Not Provided,['creator: Joanna Smith'],2017-01-31T01:36:33Z,,,,35.034889,32.421841,"['Cyprus', 'Polis Chrysochous', 'E.F2:h11']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/c0e53f28-8620-4952-ab0b-20433258a76d
3023,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2zc8896c,Obj 1121000004,ark:/28722/k2zc8896c,early bce/ce: -1050.0 | late bce/ce: 700.0 | updated: 2021-07-02T23:13:17Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Greece', 'Corinthia', 'EKAS Region', 'Boulberi', 'DU 1121']",,,[],Not Provided,The Eastern Korinthia Archaeological Survey,http://opencontext.org/projects/bc71c724-eb1e-47d6-9d45-b586ddafdcfe,Not Provided,"['creator: David K. Pettegrew', 'creator: Timothy E Gregory', 'creator: Daniel J Pullen', 'creator: Richard Rothaus', 'creator: Thomas F Tartaron']",2021-06-04T07:17:52Z,,,,37.906025,22.94845,"['Greece', 'Corinthia', 'EKAS Region', 'Boulberi', 'DU 1121']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/1b79b849-c4dd-4c6c-9683-1935d1012ea5
3024,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2ms3k986,16980.F48,ark:/28722/k2ms3k986,early bce/ce: -5900.0 | late bce/ce: -5800.0 | updated: 2020-03-28T11:57:03Z | Has anatomical identification: proximal phalanx,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Ovis'],"['Turkey', 'Çatalhöyük', 'Mound West', 'Trench 5', 'Unit 16980']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: David Orton']",2013-08-16T00:00:00Z,,,,37.666389,32.8225,"['Turkey', 'Çatalhöyük', 'Mound West', 'Trench 5', 'Unit 16980']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/CAAA7AC1-5F6A-4762-C397-5C45080AE953
3025,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k29w0jw14,Arch. Frag. 9999,http://n2t.net/ark:/28722/k29w0jw14,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-09T09:49:42Z,['Site of past human activities'],['Anthropogenic material'],['Anthropogenic aggregation'],[],"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Trench 94', 'Locus 76']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,"['creator: Martha Sharp Joukowsky', 'collector: Emma Susan Libonati', 'collector: José I. Fusté']",2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Trench 94', 'Locus 76']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/1AEBE41A-590F-4E19-4603-69B46581AA51
