,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility
439,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BHRS,Section Half 119-737B-39R-1-A,igsn:ODP01BHRS,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 119,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-564.0 m,-50.228,73.0324,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
440,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0156O9,Section Half 55-433C-37R-5-A,igsn:ODP0156O9,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 55,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1874.0 m,44.7772,170.0205,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
441,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB00532W,NMNH 100440-56 (PET),igsn:NHB00532W,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-29 04:35:30,"Matched to the GeoNames record for Oregon, United States (http://geonames.org/5744337) based on state/province name and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The error radius represents the center-to-corner distance of the bounding box.",Not Provided,Not Provided,44.14,-120.53,['Oregon'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
442,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002218,NMNH B10909-00 (MIN),igsn:NHB002218,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-26 07:48:10,"Multiple features of similar apparent specificity were matched to GeoNames records using the situate.py script, including Littfeld, Regierungsbezirk Arnsberg, North Rhine-Westphalia, Germany (n=1) and Müsen, Regierungsbezirk Arnsberg, North Rhine-Westphalia, Germany (n=1). The coordinates and error radius given here describe a circle encompassing the combination of sites matching both names with the smallest maximum distance between them (~4.7 km).",Not Provided,Not Provided,51.0,8.01,['North Rhine-Westphalia'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
443,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP013AM6,SubSection 29-282*-19R-2-1C (0-0 cm.),igsn:ODP013AM6,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 29. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4202.0 m,-42.246,143.4863,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
444,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEKGS00CP,CC_C2_01,igsn:IEKGS00CP,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Elizabeth Adams,,[],,Manual,"cruiseFieldPrgrm:NCKRI seed grant. Manual. limestone, bioclastic packstone",cave,"['Georgina Lukoczki,,Collector', 'Elizabeth Adams,,Sample Owner']",2020-12-11,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Mammoth Cave', 'Kentucky', 'Edmonson', 'Mammoth Cave']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
445,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005JUF,NMNH 111194-9 (PET),igsn:NHB005JUF,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-07-31 07:36:27,"Coordinates for Black Hawk Mine (MRDS ID: W101703, Deposit ID: 10084401) are from the USGS Mineral Resources Data System dataset (downloaded 2015-08-13). Record matched uniquely on mine name, country, state, and county.",Not Provided,Not Provided,44.3999,-68.6216,"['Black Hawk Mine', 'Maine', 'Hancock Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
446,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB003VLJ,NMNH 37096-1 (PET),igsn:NHB003VLJ,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-06-01 12:38:38,"Matched to the GeoNames record for Dresden, Saxony, Germany (http://geonames.org/2935022) based on municipality name, state/province, and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. A minimum uncertainty of 10 km was assigned to all municipality records matched using the script.",Not Provided,Not Provided,51.05,13.74,"['Saxony', 'Dresden']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
447,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG02VC,C10526,igsn:IEBEG02VC,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Core'],Aaron Averett,,[],,Coring,"Coring. This is a sample of type WHOLE CORE from an oil or gas well, API number 421030229900.",Oil or Gas Field,"['GULF OIL CORP. - CHEVRON,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-09 11:34:02,Not Provided,Not Provided,Not Provided,31.4733,-102.687,"['Texas', 'CRANE']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
448,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/BSU000421,SCK14-SH836-T2,igsn:BSU000421,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Mark Schmitz,,[],,Not Provided,,Not Provided,"['Mark Schmitz,,Sample Owner']",2017-04-13 02:11:14,Not Provided,Not Provided,Not Provided,0.0,0.0,['British Columbia'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
449,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP017ZXT,Section Half 85-574C-16R-1-A,igsn:ODP017ZXT,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 85,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4561.0 m,4.2087,-133.3302,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
450,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01H5G6,SubSection 160-967E-21R-1-1C (0-150 cm.),igsn:ODP01H5G6,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 160. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2552.7 m,34.0684,32.7254,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
451,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG1R42,V08182,igsn:IEBEG1R42,Not Provided,['Earth interior'],['Rock'],['Aggregation'],Not Provided,['Cuttings'],Aaron Averett,,[],,Coring,Coring. This is a sample of type CUTTINGS from an oil or gas well.,Not Provided,"['BOARD OF WATER ENGINEERS,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-12 01:40:15,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Texas', 'FLOYD']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
452,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01G38B,Section 154-925C-8H-7,igsn:ODP01G38B,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 154,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3040.6 m,4.2043,-43.4891,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
453,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01FPJI,SubSection 152-917A-19R-3-1C (0-139 cm.),igsn:ODP01FPJI,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 152. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-508.1 m,63.4917,-39.8278,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
454,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP001226,Core 9-83A-15R,igsn:ODP001226,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Coring,cruiseFieldPrgrm:DSDP Leg 9. Coring,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-03-22 12:00:00,Not Provided,Not Provided,-3646.0 m,4.0467,-95.7375,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
455,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB0012YP,NMNH 138192-00 (MIN),igsn:NHB0012YP,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mining District,"['Adam Mansur,,Sample Owner']",2015-05-04 09:50:54,"Matched to the GeoNames record for Ouarzazate Province, Drâa-Tafilalet, Morocco (http://geonames.org/2540846) based on district/county name, state/province, and country using the situate.py script. The script determined that the two sites that best match the information in this record are related and kept the less specific one (featureCode=ADM2). Other place names mentioned in the EMu record (Bou Azer and Tazenakht) could not be matched and were ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (50 km).",Not Provided,Not Provided,30.94,-6.9,"['Bou Azer', 'Souss-Massa-Draa', 'Ouarzazate', 'Tazenakht']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
456,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/DSR000FSQ,EW93-03-37PC_290cm,igsn:DSR000FSQ,Not Provided,['Not Provided'],['Sediment'],['Other solid object'],Not Provided,['Core Piece'],corelab repository,,[],,Coring>GravityCorer,Coring>GravityCorer,Not Provided,"['corelab repository,,Sample Owner']",2016-06-07,Not Provided,Not Provided,Not Provided,0.0,0.0,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
457,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV0038L7,109976,igsn:HRV0038L7,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual. Mineral Group: Apophyllite;   ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Pennsylvania', 'Cornwall', 'Cornwall']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
458,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BVR3,Section 122-763B-14X-6,igsn:ODP01BVR3,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 122,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1367.5 m,-20.587,112.2087,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
459,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB0042Q5,NMNH 64111 (PET),igsn:NHB0042Q5,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-07-24 09:03:57,Not Provided,Not Provided,Not Provided,0.0,0.0,['Georges Mine'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
460,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP012OBQ,SubSection 23-225*-6R-6-1C (0-150 cm.),igsn:ODP012OBQ,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 23. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1228.0 m,21.3097,38.2518,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
461,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01GVDP,Section Half 159-959C-17H-5-W,igsn:ODP01GVDP,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 159,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2091.7 m,3.6278,-2.7353,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
462,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0125KC,Section 17-167*-70R-1,igsn:ODP0125KC,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 17,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3176.0 m,7.0683,-176.825,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
463,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0147A6,SubSection 41-367*-26R-2-1C (0-150 cm.),igsn:ODP0147A6,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 41. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4748.0 m,12.4868,-20.0472,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
464,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP019W9Q,SubSection 108-667A-23H-6-1C (0-150 cm.),igsn:ODP019W9Q,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 108. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3525.0 m,4.5692,-21.9113,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
465,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01ELH3,Section 144-878A-88R-3,igsn:ODP01ELH3,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 144,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1323.2 m,27.319,151.8838,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
466,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01E693,Section 138-852C-12H-6,igsn:ODP01E693,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 138,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3859.8 m,5.2925,-110.076,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
467,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IENDP000B,17OR-18,igsn:IENDP000B,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Nicholas Perez,,[],,Manual,cruiseFieldPrgrm:2017 summer field campaign. Manual. navigation type:GPS,volcanic arc,"['Maria Pesek,,Collector', 'Nicholas Perez,,Sample Owner']",2017-08,Not Provided,Not Provided,917.0 m,46.948,-121.532,['Cascade Range'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
468,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005OXN,NMNH 112433-37 (PET),igsn:NHB005OXN,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-08-01 09:37:06,"Matched to Mindat locality record for Zig Zag Mine, Joplin Field, Tri-State District, Jasper Co., Missouri, USA. zooming in on the map provided on the Mindat webpage shows that this locality is near Joplin, MO. Data manager assigned an arbitrary error radius of 1 km. URL: https://www.mindat.org/loc-26769.html.",Not Provided,Not Provided,37.08,-94.52,"['Zig Zag Mine', 'Missouri', 'Picher, Oklahoma (Near)']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
469,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB007UOE,NMNH M27477-00 (MIN),igsn:NHB007UOE,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2018-02-05 03:57:11,"Matched to the GeoNames record for Marathon Co., Wisconsin, United States (http://geonames.org/5261790) based on district/county name, state/province, and country using the situate.py script. Other place names mentioned in the EMu record (Pegmatite #157a and Wausau Pluton) could not be matched and were ignored when determining the coordinates given here. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (49 km).",Not Provided,Not Provided,44.9,-89.77,"['Wisconsin', 'Marathon Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
